provincia,macro_sector,anio,vab,participacion_pct
Santiago del Estero,Industria manufacturera,2011,921.387138902963,10.36287505159505
Santiago del Estero,"Administración pública, salud y educación",2011,793.2176167099163,8.921347719782506
Santiago del Estero,Transporte y comunicaciones,2011,594.1320155436567,6.682224638561691
Santiago del Estero,Servicios financieros e inmobiliarios,2011,488.2539470574747,5.491410106753818
Santiago del Estero,Construcción,2011,408.15250863731126,4.590506281691192
Santiago del Estero,Resto / no clasificado,2011,282.75009222541223,3.180100690408607
Santiago del Estero,Otros servicios,2011,145.17537559158617,1.6327927906777857
Santiago del Estero,Hotelería y gastronomía,2011,116.21411440315435,1.3070644205274662
Santiago del Estero,Minería y energía,2011,78.97099787516399,0.8881897186610175
Santiago del Estero,Comercio,2012,2632.979867960681,32.173209453760016
Santiago del Estero,"Agro, pesca y silvicultura",2012,1636.9629952453458,20.002565896895554
Santiago del Estero,Industria manufacturera,2012,1031.795227440253,12.60783053063623
Santiago del Estero,"Administración pública, salud y educación",2012,794.2108653514915,9.704712456155823
Santiago del Estero,Transporte y comunicaciones,2012,590.6427390716449,7.217249469975186
Santiago del Estero,Servicios financieros e inmobiliarios,2012,525.0014256838814,6.415157608148632
Santiago del Estero,Construcción,2012,357.76274842887346,4.371615590388132
Santiago del Estero,Resto / no clasificado,2012,254.2758837531304,3.107077029558042
Santiago del Estero,Otros servicios,2012,145.07036677018758,1.7726604568556965
Santiago del Estero,Hotelería y gastronomía,2012,127.59153471636898,1.5590811084081309
Santiago del Estero,Minería y energía,2012,87.47138693919143,1.0688403992185482
Santiago del Estero,Comercio,2013,3302.8125333442285,35.9238673297385
Santiago del Estero,"Agro, pesca y silvicultura",2013,1588.0043427828455,17.272326767943113
Santiago del Estero,Industria manufacturera,2013,1353.56325085567,14.72236954269811
Santiago del Estero,"Administración pública, salud y educación",2013,810.3248044588879,8.813700588662341
Santiago del Estero,Transporte y comunicaciones,2013,598.1837681407535,6.506295500741893
Santiago del Estero,Servicios financieros e inmobiliarios,2013,536.4655472834818,5.835001821333704
Santiago del Estero,Construcción,2013,363.50483239577096,3.9537513076717854
Santiago del Estero,Resto / no clasificado,2013,279.1605067165429,3.0363591350531127
Santiago del Estero,Otros servicios,2013,145.9645184127496,1.587619624598986
Santiago del Estero,Hotelería y gastronomía,2013,122.91740507082372,1.3369419268277265
Santiago del Estero,Minería y energía,2013,93.02102406818598,1.0117664547307343
Santiago del Estero,Comercio,2014,3582.1793752605863,33.66094708536861
Santiago del Estero,"Agro, pesca y silvicultura",2014,2612.048461984252,24.544841520359185
Santiago del Estero,Industria manufacturera,2014,1451.4987359369893,13.639412499074023
Santiago del Estero,"Administración pública, salud y educación",2014,821.3619581564882,7.718156606668825
Santiago del Estero,Transporte y comunicaciones,2014,597.3174633877586,5.6128600558422095
Santiago del Estero,Servicios financieros e inmobiliarios,2014,531.4664589994803,4.9940727361617245
Santiago del Estero,Construcción,2014,394.6170756909327,3.7081293571037595
Santiago del Estero,Resto / no clasificado,2014,289.0648709053904,2.716278640590808
Santiago del Estero,Otros servicios,2014,145.84356318357672,1.3704596975149705
Santiago del Estero,Hotelería y gastronomía,2014,119.54338354286057,1.1233227279550824
Santiago del Estero,Minería y energía,2014,97.00335574244818,0.9115190733608102
Santiago del Estero,Comercio,2015,3642.70795505772,34.791541149372144
Santiago del Estero,"Agro, pesca y silvicultura",2015,2280.8336190124173,21.784265356920308
Santiago del Estero,Industria manufacturera,2015,1471.1576585227288,14.051041929573646
Santiago del Estero,"Administración pública, salud y educación",2015,850.0312723987437,8.118657426503862
Santiago del Estero,Transporte y comunicaciones,2015,622.0797907108831,5.941490480086417
Santiago del Estero,Servicios financieros e inmobiliarios,2015,533.1662667484871,5.092276498115038
Santiago del Estero,Construcción,2015,368.8066957142677,3.5224765444869703
Santiago del Estero,Resto / no clasificado,2015,321.9640551653542,3.075082002758755
Santiago del Estero,Otros servicios,2015,148.76227663420394,1.4208300343723763
Santiago del Estero,Hotelería y gastronomía,2015,125.7421196685527,1.2009642783972254
Santiago del Estero,Minería y energía,2015,104.84485613333729,1.0013742994132526
Santiago del Estero,Comercio,2016,3700.274066997311,34.37178538891218
Santiago del Estero,"Agro, pesca y silvicultura",2016,2563.444150387444,23.811790856097033
Santiago del Estero,Industria manufacturera,2016,1440.0522161479498,13.376621522099995
Santiago del Estero,"Administración pública, salud y educación",2016,891.3449504672901,8.279688690684901
Santiago del Estero,Transporte y comunicaciones,2016,643.675865332565,5.979094602899678
Santiago del Estero,Servicios financieros e inmobiliarios,2016,528.9092280613644,4.913029183239048
Santiago del Estero,Construcción,2016,305.0299353254882,2.833418088598318
Santiago del Estero,Resto / no clasificado,2016,294.806424611378,2.7384520645081634
Santiago del Estero,Otros servicios,2016,151.09933500446954,1.4035592556514134
Santiago del Estero,Hotelería y gastronomía,2016,137.29032155146567,1.2752875551650733
Santiago del Estero,Minería y energía,2016,109.51389604123847,1.017272792144189
Santiago del Estero,Comercio,2017,3774.254816657432,33.08500351971353
Santiago del Estero,"Agro, pesca y silvicultura",2017,3002.0725983011494,26.316077558640398
Santiago del Estero,Industria manufacturera,2017,1413.182033165404,12.38791094202822
Santiago del Estero,"Administración pública, salud y educación",2017,934.9099363062405,8.195392212733738
Santiago del Estero,Transporte y comunicaciones,2017,674.1433235015853,5.909519975281981
Santiago del Estero,Servicios financieros e inmobiliarios,2017,543.7997820061332,4.76693243452655
Santiago del Estero,Construcción,2017,363.901774850969,3.1899519472394666
Santiago del Estero,Resto / no clasificado,2017,304.4856422302022,2.669111926525979
Santiago del Estero,Otros servicios,2017,153.63028685629214,1.3467184459677057
Santiago del Estero,Hotelería y gastronomía,2017,129.11893279256958,1.1318526579207266
Santiago del Estero,Minería y energía,2017,114.25186362150967,1.0015283794217038
Santiago del Estero,Comercio,2018,3090.5272046221844,30.713151697044896
Santiago del Estero,"Agro, pesca y silvicultura",2018,2605.113199692916,25.889187052124296
Santiago del Estero,Industria manufacturera,2018,1082.7300036205095,10.759992922373893
Santiago del Estero,"Administración pública, salud y educación",2018,953.7681341268391,9.478391047143736
Santiago del Estero,Transporte y comunicaciones,2018,660.7687873994619,6.566611668624042
Santiago del Estero,Servicios financieros e inmobiliarios,2018,550.9589137457884,5.475339182067528
Santiago del Estero,Construcción,2018,394.9322846713209,3.924772171890212
Santiago del Estero,Resto / no clasificado,2018,312.7436933632971,3.1079954521012816
Santiago del Estero,Otros servicios,2018,156.19918607196314,1.552281853273517
Santiago del Estero,Hotelería y gastronomía,2018,139.51319413380247,1.3864592063005556
Santiago del Estero,Minería y energía,2018,115.2985194663794,1.1458177470560407
Santiago del Estero,"Agro, pesca y silvicultura",2019,3566.461778599975,33.714745000419335
Santiago del Estero,Comercio,2019,2874.6859176059165,27.17519734823175
Santiago del Estero,Industria manufacturera,2019,989.873390805708,9.357545664435992
Santiago del Estero,"Administración pública, salud y educación",2019,954.0957222351847,9.019329514244072
Santiago del Estero,Transporte y comunicaciones,2019,662.9075801905994,6.266647846635427
Santiago del Estero,Servicios financieros e inmobiliarios,2019,526.3251213832517,4.975496263895726
Santiago del Estero,Construcción,2019,335.0972953851428,3.167766981839137
Santiago del Estero,Resto / no clasificado,2019,267.05175065761165,2.524513715347126
Santiago del Estero,Otros servicios,2019,151.57898484803874,1.4329178717794007
Santiago del Estero,Hotelería y gastronomía,2019,144.3095825228301,1.3641982104134869
Santiago del Estero,Minería y energía,2019,105.95709446179488,1.0016415827585516
Santiago del Estero,"Agro, pesca y silvicultura",2020,3520.279430622357,36.841475646955764
Santiago del Estero,Comercio,2020,2529.414433299903,26.471580475928878
Santiago del Estero,"Administración pública, salud y educación",2020,876.3586727422792,9.171529515236577
Santiago del Estero,Industria manufacturera,2020,799.81766544803,8.37048979330575
Santiago del Estero,Servicios financieros e inmobiliarios,2020,520.5518867885403,5.447834479635722
Santiago del Estero,Transporte y comunicaciones,2020,514.9904879679958,5.3896316740777905
Santiago del Estero,Construcción,2020,295.3269266542053,3.0907432181591483
Santiago del Estero,Resto / no clasificado,2020,233.6719407971218,2.445493116645028
Santiago del Estero,Minería y energía,2020,108.95771053138552,1.1402966492294686
Santiago del Estero,Otros servicios,2020,96.91118788176013,1.0142237963286374
Santiago del Estero,Hotelería y gastronomía,2020,58.92712060601808,0.6167016344972456
Santiago del Estero,"Agro, pesca y silvicultura",2021,3329.9423866877564,32.41624645103712
Santiago del Estero,Comercio,2021,2877.9774783906505,28.016468871355773
Santiago del Estero,"Administración pública, salud y educación",2021,1027.2146227880398,9.999705251215378
Santiago del Estero,Industria manufacturera,2021,966.5678851642697,9.40932278660493
Santiago del Estero,Transporte y comunicaciones,2021,570.4403520887817,5.553109601190303
Santiago del Estero,Servicios financieros e inmobiliarios,2021,529.0075206519331,5.149770227995585
Santiago del Estero,Construcción,2021,389.07272970436526,3.787536248042927
Santiago del Estero,Resto / no clasificado,2021,258.97318774016406,2.521046223369102
Santiago del Estero,Otros servicios,2021,118.75159312816172,1.156020273709539
Santiago del Estero,Minería y energía,2021,113.62277188484217,1.1060923427965557
Santiago del Estero,Hotelería y gastronomía,2021,90.8784788374265,0.8846817226827939
Santiago del Estero,"Agro, pesca y silvicultura",2022,3540.448710993105,32.305969821243934
Santiago del Estero,Comercio,2022,3111.0248498609512,28.387552854721623
Santiago del Estero,Industria manufacturera,2022,1018.4000121739867,9.292720427524177
Santiago del Estero,"Administración pública, salud y educación",2022,1013.6149485787801,9.249057566480747
Santiago del Estero,Transporte y comunicaciones,2022,651.4420347285604,5.9442936283427485
Santiago del Estero,Servicios financieros e inmobiliarios,2022,534.5561002549289,4.877730099288313
Santiago del Estero,Construcción,2022,454.6291731815671,4.148410991820576
Santiago del Estero,Resto / no clasificado,2022,267.0477009557715,2.4367631540946024
Santiago del Estero,Otros servicios,2022,126.00039324004373,1.1497313571691077
Santiago del Estero,Hotelería y gastronomía,2022,123.73262428276726,1.1290383655525797
Santiago del Estero,Minería y energía,2022,118.21946214387059,1.0787317337615883
Santiago del Estero,Comercio,2023,2937.792190287405,30.93314567979116
Santiago del Estero,"Agro, pesca y silvicultura",2023,2465.8760643435594,25.964158996279167
Santiago del Estero,Industria manufacturera,2023,973.2251945899113,10.247462983604587
Santiago del Estero,"Administración pública, salud y educación",2023,841.6918045085721,8.8624972496107155
Santiago del Estero,Transporte y comunicaciones,2023,635.5419444968375,6.691865959659709
Santiago del Estero,Servicios financieros e inmobiliarios,2023,530.8285523589601,5.5892983157212255
Santiago del Estero,Construcción,2023,427.44295853807233,4.500711571762194
Santiago del Estero,Resto / no clasificado,2023,278.9058129010919,2.936706745267108
Santiago del Estero,Hotelería y gastronomía,2023,157.46659059242535,1.658026392268066
Santiago del Estero,Otros servicios,2023,126.90618279873274,1.336244086003702
Santiago del Estero,Minería y energía,2023,121.55334739837971,1.279882020032363
Santiago del Estero,"Agro, pesca y silvicultura",2024,2799.5653718823364,30.060855710114527
Santiago del Estero,Comercio,2024,2467.955958766155,26.500137742989935
Santiago del Estero,"Administración pública, salud y educación",2024,1181.8526123089403,12.690363013510717
Santiago del Estero,Industria manufacturera,2024,769.0441321898779,8.257754908907982
Santiago del Estero,Transporte y comunicaciones,2024,639.4512580654822,6.866227234920083
Santiago del Estero,Servicios financieros e inmobiliarios,2024,525.0560265831683,5.637887085390788
Santiago del Estero,Construcción,2024,255.38820693589784,2.7422785393301976
Santiago del Estero,Resto / no clasificado,2024,244.1473462785601,2.621577699952929
Santiago del Estero,Hotelería y gastronomía,2024,184.57707680286157,1.9819308128657442
Santiago del Estero,Minería y energía,2024,123.36720807812948,1.324678422816337
Santiago del Estero,Otros servicios,2024,122.58774841507606,1.3163088292007579
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2004,934.2557203562486,28.05639046516075
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2004,563.9624257905331,16.93620887825545
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2004,455.32839275874943,13.673848496471882
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2004,303.21375872707034,9.105733498759658
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2004,249.72519078129105,7.499432231332768
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2004,223.4066692225012,6.709067557903106
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2004,175.87140423362402,5.281548382656021
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2004,162.22477662074434,4.871730059366976
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2004,133.56657591738377,4.011103090279935
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2004,89.29841957904418,2.681697604887095
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2004,39.06795976001601,1.1732397349263561
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2005,924.6905325208382,25.49984385566698
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2005,628.807213920213,17.340380599085535
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2005,564.9030143352572,15.578118465076903
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2005,352.07699890955837,9.70909529363355
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2005,309.2630760867996,8.528431808464447
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2005,209.13431066977608,5.767218414579864
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2005,183.96917851449945,5.073249007520625
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2005,167.17279037306054,4.610061314035489
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2005,139.26775957532706,3.840534750169922
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2005,105.86481982162951,2.919394413934952
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2005,41.109892409057046,1.133672077831726
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2006,925.683727654809,22.571203498759694
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2006,739.7475455497001,18.037469914926124
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2006,690.729047571883,16.84223826073696
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2006,405.4423685265783,9.886013909110309
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2006,386.0297638434962,9.412670976040824
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2006,260.42185219695057,6.349938370800909
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2006,204.6395679135456,4.989783436052059
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2006,168.3234337481895,4.10427704758913
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2006,147.5858575126798,3.598626965061939
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2006,123.98243780680028,3.0230982250269745
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2006,48.585731785559325,1.1846793958950927
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2007,832.5872298818376,19.546698652505608
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2007,830.5259828460224,19.498306636376356
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2007,752.7008508832342,17.67120150255873
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2007,462.2146687128854,10.851440567231274
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2007,414.90037262860204,9.74064009573453
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2007,237.6147584446445,5.578495456103196
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2007,192.7927594775168,4.5262067884789
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2007,189.7003324689592,4.453605700362615
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2007,157.36640284663335,3.6945001605519385
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2007,132.48105589598924,3.110265427842521
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2007,56.59307970064632,1.3286390122543208
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2008,884.4183986858301,20.798639512591194
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2008,755.0042091038456,17.755239374229788
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2008,752.0288420585288,17.68526843436112
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2008,451.14586300358775,10.609480972072872
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2008,433.4193701573276,10.19261160902058
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2008,261.34649734079,6.146018212812371
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2008,185.60482209608548,4.364820759395348
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2008,165.5321694247126,3.8927773604863245
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2008,161.7778533907515,3.804488078035026
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2008,136.16150941428296,3.2020751196560746
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2008,65.85013143638997,1.548580567339307
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2009,879.8733265199485,22.965381465933728
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2009,726.2586531743059,18.955918437771913
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2009,581.1741170626034,15.169098657938815
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2009,431.8741959070324,11.272254034028306
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2009,337.03750911096114,8.796942391327113
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2009,229.79937770340644,5.997943352216468
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2009,168.70997349516435,4.40346215943185
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2009,147.22299407260536,3.8426352038728697
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2009,130.52671970104944,3.4068493942049805
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2009,129.74305663801286,3.386395175806772
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2009,69.08297844186457,1.803119727467186
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2010,1175.0618776566785,24.418445507771267
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2010,831.4992535493391,17.279021299744084
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2010,737.903622946508,15.33405155040764
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2010,643.4311810776833,13.3708611707143
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2010,497.8249951737964,10.34508288303906
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2010,216.17361466427104,4.49220907449073
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2010,179.78083475256713,3.7359466766990317
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2010,173.84240291566616,3.612542729240405
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2010,143.15724641958414,2.9748879503352774
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2010,139.97166782523854,2.908689838732956
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2010,73.54283114694394,1.5282613188252536
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2011,1904.6231731141036,31.91650829726159
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2011,1046.9501541520476,17.54414928554021
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2011,776.5783698587991,13.01342456342537
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2011,749.7431246821475,12.563735964950913
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2011,531.0774507395114,8.899470563146766
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2011,194.44155503747092,3.2583324577213366
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2011,194.15877085961085,3.2535937337120884
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2011,189.56408644570573,3.17659882716586
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2011,153.24738047395647,2.5680257173567504
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2011,148.49114811862145,2.488323689377875
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2011,78.6421457948184,1.317836900341235
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2012,2123.866862152607,33.05114143207406
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2012,1170.1618250121376,18.209796793802564
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2012,823.3995405331569,12.813559622886912
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2012,738.6538853443827,11.494766677193924
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2012,537.8876473772089,8.370487352494091
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2012,209.56769670345852,3.2612456584589435
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2012,206.78849230470686,3.21799630074794
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2012,202.90783296881187,3.1576063474764027
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2012,170.51126336467152,2.6534581718156915
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2012,163.60236432418338,2.545943429062157
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2012,78.65414425593362,1.2239982139873073
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2013,2108.9414642866845,32.79171744538645
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2013,1161.6973320463337,18.06311427539188
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2013,875.5827986782477,13.614348345134898
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2013,679.9276468877969,10.572126186343626
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2013,549.7739928750545,8.548380189052988
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2013,227.89372789456093,3.5434965167332693
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2013,216.0930508258398,3.360008982984845
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2013,181.1944380481836,2.817373983948527
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2013,178.93477354037063,2.7822386891495157
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2013,170.87138310501064,2.6568618471243677
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2013,80.41299600879513,1.2503335387496308
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2014,1644.5431264636557,28.74820441657933
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2014,909.7142203382581,15.90268442712761
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2014,891.4573017207343,15.583535832002568
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2014,655.6786678105859,11.4618972713366
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2014,538.8667085691138,9.419911245834102
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2014,227.2949746382995,3.9733359913851163
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2014,224.11478215427582,3.917743150952055
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2014,199.3205229920069,3.484315520332661
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2014,188.41685214184685,3.2937088080808823
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2014,162.73095702659353,2.8446945186326102
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2014,78.36916594967374,1.369968817736468
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2015,1743.5015042864538,29.485663432070034
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2015,959.391764473682,16.2249947001612
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2015,933.1547133361463,15.781280222491162
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2015,610.6858322839827,10.327766778055302
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2015,571.0081706200137,9.656748040922558
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2015,236.09737537974658,3.9928200408931493
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto / no clasificado,2015,218.6103788162539,3.6970843080353037
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2015,194.8583762516787,3.2953963532300388
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2015,194.10848913210356,3.2827144489325795
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Agro, pesca y silvicultura",2015,174.6954397434193,2.9544057901458696
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Otros servicios,2015,76.93620132032363,1.3011258850628054
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Industria manufacturera,2016,1570.440055546416,27.879221027974516
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Administración pública, salud y educación",2016,916.5637034494938,16.271287773411025
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comercio,2016,882.41440730499,15.66505274279018
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Minería y energía,2016,645.4350993867122,11.458080002139255
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte y comunicaciones,2016,589.8698330983617,10.471658180523027
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios financieros e inmobiliarios,2016,238.63323604441058,4.236334082798301
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hotelería y gastronomía,2016,201.66368258528718,3.5800324630374574
