provincia,sector,anio,vab,nota_calidad
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Construcción,2024,112.22844145774476,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2004,249.72519078129102,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2005,309.2630760867996,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2006,405.44236852657826,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2007,462.2146687128854,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2008,433.4193701573276,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2009,337.03750911096114,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2010,643.4311810776833,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2011,1046.9501541520476,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2012,1170.1618250121376,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2013,1161.6973320463337,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2014,891.4573017207343,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2015,959.3917644736819,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2016,882.41440730499,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2017,886.9069818223345,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2018,856.4103262832149,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2019,674.4013655367369,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2020,767.4153602420413,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2021,891.3996851277575,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2022,986.0473160823072,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2023,927.5388049229169,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Comercio mayorista, minorista y reparaciones",2024,671.8235574269236,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2004,35.761294230639955,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2005,41.95948214911458,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2006,49.25436801547274,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2007,51.157110970949915,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2008,51.59371248012211,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2009,51.68037167117943,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2010,54.15334512853064,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2011,47.8269468354319,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2012,48.25858628630213,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2013,60.078106517435906,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2014,62.15223084792595,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2015,64.88677982335504,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2016,65.3100839168188,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2017,62.048505292012706,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2018,58.82281050043121,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2019,69.75345758592834,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2020,21.212484088528893,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2021,68.53370180020508,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2022,87.2479160424605,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2023,86.61212439555409,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Hoteles; campamentos y otros tipos de hospedaje temporal,2024,81.05686458836787,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2004,53.53712534840422,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2005,63.90533767251493,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2006,74.72806979132753,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2007,81.32394492503933,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2008,84.56779693416085,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2009,78.84634802987,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2010,89.00390129105351,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2011,100.66420128318957,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2012,115.34377803788124,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2013,121.11633153074767,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2014,126.26462129392088,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2015,129.2217093087485,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2016,136.35359866846838,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2017,145.5747401947125,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2018,141.34022276839534,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2019,133.92676993570728,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2020,83.95770685773643,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2021,117.11255570639602,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2022,145.78801323410636,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2023,154.28486232472,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Restaurantes, bares y cantinas",2024,167.02686011048257,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2004,262.15776465652766,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2005,298.2549582067916,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2006,339.1223447366056,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2007,360.1775300245062,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2008,387.732351395557,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2009,363.46411586067154,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2010,426.6198417219978,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2011,454.28510554727603,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2012,453.58648067473456,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2013,461.4789135992106,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2014,449.07336438985965,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2015,471.4387759471498,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2016,479.12185124605907,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2017,469.64902294972563,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2018,442.3643741359365,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2019,446.2651400820178,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2020,313.0910407243347,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2021,362.7116095932294,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2022,452.7484079327392,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2023,466.6879892380435,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Transporte,2024,492.41490746635014,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2004,41.055994070542695,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2005,53.82204070276675,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2006,46.907419106890565,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2007,54.722842604095845,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2008,63.41351160803076,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2009,68.41008004636087,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2010,71.20515345179862,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2011,76.79234519223544,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2012,84.30116670247425,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2013,88.29507927584393,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2014,89.79334417925409,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2015,99.56939467286401,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2016,110.74798185230259,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2017,126.71642189122284,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2018,132.54602866635796,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2019,133.05149005258153,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2020,129.21029329407307,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2021,131.4521676819385,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2022,131.690209889314,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2023,133.81237460425103,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comunicaciones,2024,126.9115026714568,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2004,15.744931182760686,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2005,17.106443231525226,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2006,20.348350682516745,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2007,23.74783113453254,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2008,24.66850487082679,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2009,25.941697978108547,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2010,29.350119236320232,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2011,36.60809712571298,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2012,39.2852466270675,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2013,44.03332717178061,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2014,43.524893844545765,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2015,44.906838322055464,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2016,39.221529200734494,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2017,41.74788976621728,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2018,42.64845519111676,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2019,32.49241464790102,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2020,27.573214008397308,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2021,26.064532875369395,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2022,23.85758287187402,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2023,21.18152866815845,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Intermediación financiera y otros servicios financieros,2024,17.82122317523866,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2004,7.536340212025773,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2005,7.708778649772802,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2006,7.291754113745181,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2007,7.996453132640583,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2008,8.701618401005987,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2009,5.565888501374043,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2010,6.836227448809496,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2011,8.174272333350398,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2012,8.367284859246656,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2013,11.01271371272219,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2014,14.920102069743445,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2015,20.30163258369173,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2016,23.777514020378774,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2017,26.91859995616173,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2018,26.380372311419322,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2019,26.594340718565757,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2020,29.79015625488963,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2021,22.114734684863,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2022,20.266019612610396,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2023,25.558729923943567,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios de seguros,2024,31.551638511897508,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2004,4.574303017162319,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2005,4.630877195234047,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2006,4.9210368063077246,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2007,5.728543921032744,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2008,6.685446252765947,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2009,6.480477726954852,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2010,6.733929039172018,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2011,7.913307643145162,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2012,8.210988604581345,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2013,8.8933968333197,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2014,8.20369995379356,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2015,8.497878036012386,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2016,7.9445674661556955,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2017,8.711612576433172,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2018,8.733247624504031,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2019,7.589627068097752,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2020,10.01174973698968,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2021,11.344098775611487,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2022,11.860194817781437,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2023,14.682596056694832,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Servicios auxiliares a la actividad financiera,2024,17.246439402085603,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2004,105.71100150543501,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2005,109.821660498795,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2006,115.02471591011016,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2007,119.89357465842747,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2008,125.47659990011387,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2009,130.72190928872692,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2010,136.86055902826538,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2011,141.4630937574023,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2012,147.04431287791638,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2013,152.1536131080173,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2014,157.46608628619305,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2015,162.391026437987,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2016,167.6896253571416,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2017,173.09033171662014,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2018,178.65173433334084,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2019,184.90736049037696,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2020,190.18739632471687,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2021,196.39870396179666,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2022,203.50604097629892,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2023,207.73073932048663,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Propiedad de la vivienda*,2024,211.46782168184563,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2004,162.22477662074434,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2005,167.17279037306054,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2006,168.3234337481895,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2007,192.7927594775168,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2008,185.60482209608548,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2009,147.22299407260536,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2010,173.84240291566616,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2011,189.56408644570573,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2012,209.56769670345855,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2013,227.89372789456093,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2014,227.2949746382995,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2015,218.6103788162539,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2016,201.2120989975078,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2017,183.33351384417034,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2018,194.39856557305853,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2019,168.33224486536798,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2020,145.66420471980507,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2021,170.9600752784353,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2022,185.9020162645552,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2023,183.18246520442574,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Resto,2024,159.06459035598093,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2004,255.03870208334942,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2005,269.26620506045896,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2006,295.21316386579053,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2007,346.93487480396226,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2008,328.4264917548463,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2009,308.7547052256513,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2010,310.2489120119457,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2011,313.3935092887028,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2012,330.75631480130374,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2013,339.4778111225899,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2014,326.7261993195508,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2015,338.1068204919481,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2016,314.41740630122626,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2017,312.5019397276947,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2018,281.25358159854517,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2019,345.96656476918577,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2020,305.68457048588806,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2021,329.393580715118,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2022,330.4642667019006,definitivo
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2023,356.90821890585335,provisorio
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Administración pública y defensa; Planes de seguridad social de afiliación obligatoria,2024,327.3655517135262,preliminar
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Enseñanza pública,2004,137.9252174300008,definitivo
